Airline,Source,Destination,Total_Stops,Price,Journey_Day,Journey_Month,Duration_mins,Dep_Hour,Arrival_Hour
3,4,3,0,2754,6,9,90,12,13
8,4,3,0,1965,5,3,90,13,14
1,3,0,2,12835,24,3,1830,16,23
6,2,1,1,14533,15,5,675,8,19
10,0,2,0,4668,24,6,170,9,12
4,2,1,1,11822,4,9,1145,17,12
4,2,1,1,6017,27,3,395,21,4
4,2,1,1,14714,6,9,450,11,19
8,1,4,0,3597,6,9,135,8,10
0,0,2,0,3383,24,4,165,11,13
1,3,0,2,11642,18,5,765,16,5
10,0,2,0,5403,27,4,170,21,23
1,2,1,2,14221,3,3,1595,16,19
4,3,0,1,8586,18,5,775,21,10
3,4,3,0,4049,6,12,90,9,10
4,2,1,1,10262,6,3,520,19,4
6,2,1,1,7888,21,5,840,7,21
1,2,1,2,8236,21,3,1410,19,19
1,2,1,2,12961,6,6,1795,13,19
4,3,0,1,8586,5,9,1330,6,4
3,3,0,1,5279,18,5,290,8,13
2,0,2,0,3419,18,6,165,20,23
4,2,1,2,13292,15,6,810,5,19
4,3,0,1,13067,15,5,800,20,9
3,1,4,0,3597,5,3,140,13,15
4,2,1,1,15554,18,5,715,7,19
3,2,1,1,6027,15,5,310,17,22
4,3,0,1,14781,5,9,705,6,18
4,2,1,2,13376,6,1,830,14,4
3,0,2,0,3943,27,5,180,21,0
2,2,1,1,5842,6,12,370,7,13
3,1,4,0,4326,15,3,140,5,7
6,2,1,1,8937,6,1,645,8,19
1,1,4,0,3670,21,3,135,11,13
3,0,2,0,4823,18,6,175,18,21
4,4,3,0,2071,4,3,90,19,21
6,2,1,1,6093,27,6,455,14,22
10,3,0,1,11682,24,3,1595,20,22
3,0,5,1,7774,3,3,285,5,10
4,3,0,1,13067,5,12,1285,17,14
3,2,1,1,7514,27,5,515,7,16
6,2,1,1,6838,4,9,510,17,1
3,1,4,0,3858,18,3,135,13,15
6,2,1,1,6795,15,6,760,12,1
4,2,1,2,16263,27,5,505,20,4
1,3,0,1,8576,5,9,1540,16,18
1,0,2,0,5228,5,6,165,10,12
4,2,1,2,16704,5,1,1760,23,4
3,3,0,0,8872,24,3,160,20,23
2,0,2,0,3898,5,3,170,11,14
8,1,4,0,3332,21,3,140,17,20
4,3,0,1,5608,21,5,435,10,17
4,3,0,1,13941,5,9,1215,8,4
6,2,1,1,9100,21,3,705,7,19
10,0,2,0,4878,15,6,155,17,19
3,2,1,1,6416,6,1,810,7,21
8,4,3,0,2017,5,12,90,5,7
4,2,1,2,10976,27,3,1475,19,19
4,3,0,1,10031,24,3,1235,19,16
3,3,0,0,4462,18,3,170,5,8
3,2,1,1,5073,4,1,275,7,12
3,1,4,0,4326,27,3,140,5,7
7,2,1,1,10161,21,3,705,7,19
3,4,3,0,3175,6,12,90,16,18
10,3,0,1,12312,24,3,770,20,9
4,2,1,2,12604,21,3,1470,18,18
6,2,1,1,10877,15,6,690,7,19
3,3,0,1,4226,18,5,240,6,10
4,2,1,1,5406,4,6,660,8,19
3,2,1,1,8618,15,5,325,2,7
3,3,0,0,4174,18,4,155,17,19
2,2,1,1,10651,6,1,310,14,19
4,2,1,1,5963,21,3,610,18,4
4,2,1,2,10368,6,12,1615,9,12
3,4,3,1,7681,3,6,435,15,23
6,2,1,1,7485,21,5,490,12,21
4,0,2,0,4544,4,3,175,15,18
8,3,0,1,4649,15,4,315,15,20
10,1,4,0,11982,5,12,140,17,20
4,4,3,0,4995,24,6,85,7,8
3,3,0,1,5069,5,9,290,8,13
8,3,0,0,3873,6,1,140,22,0
8,3,0,0,3873,27,4,140,22,0
1,2,1,1,8907,27,5,795,9,23
4,3,0,1,10844,6,9,1150,21,16
4,3,0,1,10844,15,5,1360,21,19
4,3,0,1,9663,5,6,890,21,12
4,2,1,2,13292,6,1,910,21,12
4,2,1,2,14441,6,12,425,5,12
4,4,3,0,4050,6,9,85,2,4
3,0,5,0,6144,3,9,175,21,0
3,2,1,1,14871,3,6,480,7,15
0,0,2,0,4483,18,4,165,11,13
3,2,1,1,6979,15,5,895,10,1
4,4,3,0,8040,27,6,90,10,11
3,2,1,1,7048,6,1,975,9,1
8,0,2,0,3573,27,6,170,9,12
3,2,1,1,5054,27,5,300,16,21
1,2,1,1,8582,6,1,1335,21,19
0,2,1,1,8759,6,9,330,7,13
3,2,1,1,6442,27,4,515,7,16
1,2,1,1,8879,18,5,925,3,19
4,3,0,1,10031,24,3,1260,21,18
4,2,1,2,10368,6,3,810,5,19
3,0,2,0,3943,24,6,170,13,15
3,2,1,1,14871,3,3,405,4,11
4,4,3,0,4995,18,6,90,8,10
6,2,1,1,10791,24,6,520,10,19
8,4,3,0,2753,6,3,90,5,7
3,0,2,0,4423,4,9,170,10,13
0,3,0,0,4409,27,5,155,10,12
1,3,0,1,6117,5,9,965,19,11
4,2,1,2,15129,21,5,1430,19,19
10,3,0,1,9345,6,6,1625,20,23
10,3,0,1,8085,5,9,975,7,23
4,2,1,1,15554,5,6,925,13,4
8,0,2,0,3573,21,5,170,9,12
6,2,1,1,17073,3,3,515,17,1
6,2,1,1,6795,6,9,830,11,1
10,0,5,0,5403,21,3,160,7,9
3,1,4,0,3540,15,5,145,5,7
10,2,1,0,6216,24,4,190,14,17
4,0,2,0,3359,21,5,175,15,18
4,3,0,1,10844,24,5,1720,18,23
1,0,2,0,6961,15,6,170,13,16
0,3,0,0,4107,4,3,155,10,12
6,2,1,1,13069,21,3,580,9,18
4,2,1,2,13357,24,6,1000,11,4
3,2,1,1,6938,6,1,380,16,22
4,2,1,2,13292,27,6,1620,9,12
1,0,5,2,26743,3,1,875,8,23
6,2,1,1,13568,21,3,730,6,18
6,2,1,1,15353,3,6,455,11,19
3,1,4,0,3597,15,5,140,14,17
4,3,0,1,10031,24,3,1150,21,16
1,3,0,2,14687,5,9,1200,9,5
4,0,2,0,7229,6,6,180,19,22
2,2,1,1,10188,5,9,310,14,19
10,0,5,0,7398,3,9,160,7,9
4,2,1,2,16704,18,5,1775,13,19
3,0,5,1,8153,3,1,295,16,21
4,0,2,0,7229,4,9,180,7,10
6,2,1,1,6943,27,5,750,13,1
6,2,1,1,8937,6,1,755,6,19
1,2,1,2,9400,3,3,1580,7,9
10,3,0,1,13152,24,3,795,7,20
3,0,2,0,3419,6,1,170,22,1
10,3,0,1,7927,6,12,765,20,9
1,0,5,2,9796,15,3,980,5,22
10,0,5,0,8028,3,3,160,11,14
6,2,1,2,10759,3,6,495,13,21
6,2,1,1,10197,21,5,720,7,19
1,0,2,0,5228,6,1,170,21,23
6,2,1,1,9275,18,5,660,10,21
3,1,4,0,5277,3,3,140,22,0
4,2,1,2,13848,18,5,830,14,4
3,2,1,1,6412,15,5,490,14,22
4,3,0,1,13941,18,5,730,16,4
10,0,2,0,4668,5,6,160,7,9
3,0,2,0,3419,18,6,165,1,4
3,0,2,0,3943,4,6,170,22,1
1,3,0,1,6528,24,5,1440,14,14
4,0,2,0,7229,21,5,180,17,20
6,2,1,1,13542,21,3,755,13,1
4,3,0,1,8529,6,12,1550,18,20
4,0,2,0,8016,21,6,175,15,18
4,2,1,2,13029,5,9,1025,19,12
4,2,1,2,15129,5,9,1760,23,4
4,2,1,2,10368,6,9,535,19,4
1,2,1,0,8666,3,3,185,18,21
4,2,1,1,15554,18,5,540,10,19
4,0,5,1,26890,3,1,625,5,16
4,3,0,1,13067,21,5,1005,17,9
4,0,2,0,4544,4,1,165,6,8
10,3,0,1,8452,21,5,1580,20,22
6,2,1,1,7268,27,6,795,6,19
6,2,1,1,9627,5,9,630,8,19
6,2,1,1,9103,5,9,455,11,19
6,2,1,1,11142,4,9,660,8,19
3,3,0,0,4148,3,9,170,5,8
4,3,0,1,10844,18,5,1545,16,18
6,2,1,1,9646,6,6,385,9,16
3,4,3,0,12475,3,1,85,12,13
4,2,1,1,15554,18,5,1210,22,19
4,2,1,1,10262,27,6,715,7,19
1,0,2,0,6961,6,12,170,13,16
4,2,1,1,10262,15,6,300,14,19
4,2,1,1,10262,27,6,1620,16,19
3,0,2,0,3943,5,9,170,23,2
1,4,3,0,3625,24,5,75,19,20
6,2,1,1,13378,21,3,615,9,19
4,2,1,2,13882,15,6,1490,11,12
3,0,2,0,3943,18,6,170,5,8
1,3,0,2,14687,15,5,1200,9,5
0,2,1,1,6451,27,5,330,7,13
10,0,2,0,4878,6,9,165,19,22
3,2,1,1,8542,5,9,415,18,1
3,3,0,0,4804,24,5,165,9,12
3,3,0,1,6711,6,6,315,21,2
6,2,1,1,16108,15,6,375,13,19
3,0,2,0,3943,6,6,170,0,3
1,3,0,2,15422,24,5,1165,10,5
3,0,5,0,5694,24,3,175,21,0
4,3,0,1,12681,4,1,685,8,19
4,3,0,1,8586,5,1,845,20,10
3,0,5,0,6144,3,3,165,0,3
3,2,1,0,6015,27,4,195,5,8
6,2,1,1,7155,27,6,860,4,19
4,3,0,1,12692,6,12,750,9,22
1,2,1,1,8277,18,5,320,17,23
1,2,1,2,9347,5,9,1580,7,9
1,2,1,0,4939,15,3,185,18,21
4,4,3,0,5678,3,12,90,19,21
4,3,0,1,10844,6,6,425,16,23
4,0,5,1,7280,21,3,370,9,15
6,2,1,1,7618,21,3,480,13,21
6,2,1,1,15147,3,6,725,8,21
4,3,0,1,13941,18,5,775,21,10
4,3,0,1,11467,4,1,575,9,19
6,2,1,1,6270,27,6,910,10,1
6,2,1,1,17057,3,3,700,13,1
4,0,2,0,8016,6,3,175,15,18
8,2,1,1,4760,27,6,270,8,13
8,3,0,0,3815,21,3,160,6,9
8,3,0,0,4174,5,1,150,17,19
4,3,0,1,12692,6,6,1450,9,9
1,3,0,2,15532,15,5,1700,9,13
4,4,3,0,4995,6,6,85,7,8
4,2,1,1,12898,27,5,610,18,4
6,2,1,1,9794,5,9,690,7,19
1,0,2,0,5228,15,5,170,13,16
4,2,1,1,10262,27,6,825,22,12
6,2,1,1,9646,24,6,385,9,16
4,3,0,1,15149,15,5,775,21,10
3,3,0,1,4205,6,9,265,19,23
6,2,1,1,15147,3,6,810,7,21
4,0,5,1,13712,3,6,1445,8,9
1,2,1,1,12415,3,9,965,17,9
0,3,0,2,5192,15,5,500,15,23
0,3,0,1,5162,15,5,220,6,10
3,2,1,1,9027,3,3,570,6,16
4,3,0,1,11134,24,3,1695,13,18
4,3,0,1,10844,24,5,800,20,9
10,3,0,1,12890,24,3,1070,17,10
4,3,0,1,14571,6,9,1220,20,16
4,3,0,1,12121,5,12,1685,17,21
4,2,1,1,12373,5,9,925,13,4
1,0,5,1,10972,3,9,725,11,23
4,2,1,1,10262,6,1,620,2,12
4,2,1,1,12898,27,5,745,16,4
3,2,1,1,6442,18,5,455,8,16
10,0,2,0,5403,4,3,170,9,12
3,2,1,1,5703,21,4,275,7,12
6,2,1,1,9871,5,9,675,8,19
3,3,0,0,4174,15,4,155,15,18
1,2,1,2,11972,21,5,1560,17,19
8,3,0,0,4174,18,4,145,9,11
3,3,0,0,4804,21,5,155,17,19
4,3,0,1,12681,4,1,855,6,20
0,3,0,0,4508,6,6,155,10,12
4,2,1,1,10262,6,3,1325,20,19
6,2,1,1,16775,3,3,395,19,1
6,2,1,1,7198,6,12,510,17,1
4,2,1,2,13014,15,6,1125,9,4
1,3,0,3,10991,5,12,2115,12,23
10,1,4,0,3687,21,6,135,7,9
0,3,0,0,5530,5,12,150,19,22
8,3,0,0,3815,27,3,140,22,0
1,3,0,0,6535,3,1,150,14,16
4,2,1,1,17234,3,3,455,20,4
4,2,1,2,19907,3,6,2135,16,4
1,2,1,1,5022,27,3,1590,20,23
6,2,1,1,6305,27,3,690,4,15
4,2,1,2,8728,21,3,1600,16,18
3,0,2,0,3943,6,1,180,21,0
3,4,3,0,3175,18,3,90,16,18
4,0,5,0,7229,24,3,175,11,14
6,2,1,2,8620,3,9,855,7,21
1,0,5,1,10657,3,9,1015,5,22
4,0,5,1,7832,21,3,740,8,20
4,2,1,2,11150,27,6,1775,13,19
4,0,5,1,25735,3,1,1220,22,19
4,2,1,2,16263,5,9,505,20,4
6,2,1,1,5797,24,6,830,11,1
4,2,1,2,14237,6,6,600,18,4
4,2,1,1,10262,6,9,1165,9,4
4,2,1,1,10262,6,9,1680,15,19
3,0,2,0,3943,5,12,170,4,6
4,2,1,1,12898,21,5,1040,19,12
3,0,2,0,3419,15,5,165,1,4
3,0,5,0,8033,15,3,175,21,0
4,0,5,1,27992,3,1,805,5,19
4,3,0,1,13941,5,12,775,21,10
4,3,0,1,14388,21,5,585,18,4
4,3,0,1,10844,5,12,1285,18,16
3,2,1,1,11600,3,3,940,6,22
3,1,4,0,5277,6,6,140,22,0
4,2,1,1,10262,6,3,865,14,4
3,0,5,0,6144,3,3,170,4,6
4,2,1,1,12898,6,3,395,21,4
4,3,0,1,13941,5,12,1330,6,4
4,2,1,1,12373,18,5,865,14,4
8,3,0,0,3841,4,3,150,17,19
1,3,0,2,10697,18,5,1415,8,7
4,0,5,1,26890,3,1,785,11,0
8,4,3,0,2175,6,1,90,13,14
3,2,1,1,9476,27,5,305,23,4
1,4,3,0,3100,24,5,80,21,22
4,2,1,2,10368,15,6,1375,5,4
8,4,3,0,2017,18,5,90,22,0
8,3,0,0,3841,15,4,155,6,9
1,2,1,2,10493,21,5,2240,5,19
8,0,5,0,5126,3,9,170,5,8
3,0,2,0,3943,18,6,170,23,2
1,2,1,2,11552,3,6,2170,7,19
1,2,1,1,7934,21,3,555,10,19
1,4,3,0,6092,3,1,85,15,16
3,2,1,1,10112,6,12,305,23,4
10,1,4,0,6627,3,9,135,7,9
4,2,1,2,11507,6,3,910,21,12
4,0,5,1,26890,3,1,1555,22,0
4,0,5,1,13817,3,12,340,5,11
4,3,0,1,13364,4,1,450,21,4
10,3,0,1,9187,6,6,1065,17,10
3,1,4,0,5277,5,9,140,22,0
1,0,5,1,13492,3,12,495,0,8
0,3,0,1,5162,6,12,220,6,10
2,2,1,1,5897,6,9,355,7,12
1,3,0,0,5510,6,3,150,14,16
4,0,5,1,17261,3,6,1050,16,10
6,2,1,1,7485,21,5,830,11,1
1,1,4,0,4667,21,6,135,11,13
4,3,0,1,14151,15,5,1295,20,18
3,2,1,1,7048,27,5,570,16,1
4,2,1,1,12557,21,3,520,19,4
6,2,1,2,15965,15,6,625,15,1
1,0,5,2,11791,3,3,2105,11,22
6,2,1,2,8291,3,3,855,7,21
3,0,2,0,4990,21,4,180,16,19
10,3,0,1,9135,5,12,1550,17,18
0,3,0,0,4409,4,12,150,22,1
4,3,0,1,10844,21,5,520,20,4
6,2,1,1,10407,27,5,600,9,19
6,2,1,1,9315,27,5,690,7,19
4,3,0,1,9663,24,5,450,21,4
3,2,1,1,9264,21,3,420,18,1
8,1,4,0,3597,15,5,135,9,12
3,2,1,1,6442,24,6,425,5,12
6,2,1,1,15078,5,9,480,17,1
3,3,0,1,6218,5,1,325,18,23
4,2,1,1,10262,6,12,1415,13,12
6,2,1,1,13677,3,9,395,19,1
4,0,2,0,8016,24,6,180,7,10
4,2,1,1,10262,6,3,1145,17,12
8,3,0,0,3873,27,6,155,6,9
8,2,1,1,4812,27,6,270,8,13
8,4,3,0,2017,15,5,90,22,0
3,3,0,0,4462,21,3,160,20,23
1,2,1,2,10231,15,6,1600,5,7
1,0,5,1,6383,21,3,745,10,22
1,2,1,2,11989,24,6,865,17,7
3,0,5,0,7303,24,3,170,18,21
4,0,2,0,7229,21,4,185,18,22
4,4,3,0,4995,21,6,90,8,10
6,2,1,1,7408,15,6,480,13,21
1,3,0,2,14960,15,5,1185,16,12
0,0,5,0,4482,24,3,165,23,2
3,2,1,1,6442,6,1,560,6,16
4,0,2,0,6144,5,12,180,8,11
4,2,1,2,15129,27,5,1615,9,12
1,2,1,2,10231,21,5,1275,22,19
3,0,2,0,4823,4,3,170,20,22
3,0,2,0,4823,6,9,170,8,11
4,2,1,1,12898,21,5,1015,11,4
4,4,3,0,5678,5,1,90,19,21
1,2,1,2,14483,3,9,1545,5,7
4,4,3,0,2228,15,5,90,19,21
6,2,1,1,8018,15,6,555,13,22
6,2,1,1,15136,3,6,665,9,21
8,2,1,1,5583,24,4,380,15,22
1,2,1,2,13381,6,12,1730,14,19
1,0,5,1,7932,15,3,1675,6,10
4,3,0,1,7757,5,9,735,20,8
4,2,1,2,13029,18,5,1375,5,4
8,3,0,0,3841,6,9,155,6,9
1,0,5,0,10216,3,3,170,13,16
1,4,3,0,3100,21,5,80,21,22
1,2,1,2,8245,21,3,1560,17,19
1,0,5,1,14594,3,1,525,11,19
4,2,1,2,14237,6,1,1090,18,12
1,3,0,2,13164,21,5,895,8,23
4,2,1,1,14924,6,9,450,20,4
4,3,0,1,10844,21,5,1150,21,16
4,3,0,1,7064,5,6,435,10,17
10,3,0,1,9555,24,5,700,7,18
6,2,1,1,7155,24,6,520,10,19
6,2,1,1,12192,6,9,660,8,19
0,2,1,1,7353,18,5,865,16,7
3,2,1,1,5054,27,6,275,7,12
6,2,1,2,18485,15,6,460,17,1
4,3,0,1,10844,6,6,705,6,18
4,0,2,0,6144,18,5,180,8,11
3,4,3,0,2754,5,1,90,19,20
6,2,1,1,12327,27,3,630,15,1
8,3,0,0,3841,5,6,155,6,9
4,2,1,1,12373,18,5,335,22,4
1,2,1,2,10231,21,5,1275,22,19
3,2,1,1,7318,21,5,705,9,21
4,0,5,1,16736,3,6,1200,11,7
3,2,1,1,6195,6,9,345,21,3
8,4,3,0,2753,6,6,90,5,7
8,1,4,0,3807,24,3,155,9,12
4,2,1,2,20064,3,3,2820,5,4
3,2,1,0,5406,21,6,195,21,0
1,2,1,2,10441,6,1,1275,22,19
4,3,0,1,8066,5,6,800,20,9
1,0,2,0,6961,27,6,165,17,19
10,2,1,0,5586,21,3,175,14,17
1,2,1,1,7384,6,1,320,17,23
4,0,5,1,20800,3,1,1280,11,9
4,3,0,1,13941,5,12,330,6,12
4,0,2,0,5198,5,3,180,8,11
8,1,4,0,3807,18,3,155,9,12
6,2,1,1,13838,3,3,755,9,22
1,2,1,2,11185,24,6,1580,7,9
4,0,2,0,7229,21,6,175,15,18
4,2,1,1,10262,6,12,395,21,4
0,3,0,0,4384,3,9,150,19,22
4,2,1,2,12819,27,6,1390,13,12
4,3,0,1,7757,5,6,775,21,10
1,2,1,1,7174,21,4,1590,20,23
3,2,1,1,6674,6,1,635,11,22
3,4,3,0,2227,18,5,95,20,21
4,2,1,2,13014,6,12,1025,19,12
3,4,3,0,3175,21,3,90,16,18
3,3,0,0,6565,3,1,165,9,12
4,3,0,1,12681,4,1,1720,18,23
10,1,4,0,3687,6,1,135,7,9
4,4,3,0,3210,15,6,90,19,21
3,3,0,0,4778,3,6,160,20,23
6,2,1,1,10877,6,3,455,11,19
10,3,0,1,9187,24,5,865,20,10
1,0,5,1,6850,15,3,1520,22,23
4,3,0,1,14781,5,12,590,8,18
1,3,0,2,13227,5,6,970,16,8
10,0,2,0,4668,5,9,160,7,9
4,3,0,1,14178,24,5,330,6,12
4,3,0,1,8066,5,6,1005,17,9
3,0,2,0,3943,5,6,170,13,15
6,2,1,1,11200,6,1,690,7,19
4,3,0,1,8586,18,5,585,18,4
4,3,0,1,13044,6,12,775,21,10
6,2,1,1,8099,6,3,600,9,19
4,2,1,1,10262,15,6,655,17,4
6,2,1,2,18275,24,6,460,17,1
6,2,1,1,8475,27,5,900,6,21
8,3,0,0,3873,4,6,140,22,0
3,4,3,0,2227,21,6,90,21,22
4,2,1,2,16389,3,6,2300,5,19
1,0,2,0,5228,5,3,165,6,8
1,0,5,1,5092,21,3,1265,11,8
3,0,5,0,4777,3,9,175,21,0
0,0,5,0,3383,24,3,170,5,8
10,3,0,1,8452,21,5,1555,7,9
3,0,2,0,3943,27,5,170,23,2
1,4,3,0,3100,24,6,80,21,22
3,2,1,1,14871,3,6,985,9,1
4,0,2,0,8016,21,6,175,11,14
6,2,1,1,11789,6,12,780,6,19
6,2,1,1,10529,15,5,440,11,19
0,0,5,0,5615,15,3,170,5,8
8,3,0,1,4649,6,6,315,15,20
1,3,0,2,12723,6,9,1045,5,23
4,3,0,1,10844,24,5,705,6,18
4,2,1,1,14714,6,3,1325,20,19
10,2,1,0,6216,6,12,190,14,17
3,3,0,0,4148,15,3,165,9,12
3,2,1,1,5647,3,6,320,6,12
4,3,0,1,10844,15,5,590,8,18
3,2,1,1,6818,5,9,425,5,12
1,2,1,2,13643,27,5,1245,10,7
6,2,1,1,6358,27,3,840,7,21
4,2,1,1,14714,6,1,360,13,19
8,2,1,1,6460,21,4,270,8,13
4,3,0,1,9663,5,12,890,21,12
4,3,0,1,13941,21,5,1655,6,10
4,2,1,1,5963,27,3,1440,19,19
4,2,1,2,13014,15,6,1025,19,12
4,3,0,1,9663,5,9,1010,16,9
3,0,2,0,4423,4,6,170,13,15
4,2,1,2,21219,5,6,440,11,19
3,2,1,1,7503,24,5,415,18,1
3,3,0,0,4804,24,6,160,21,0
4,2,1,2,15129,5,9,1615,9,12
6,2,1,2,6197,27,3,850,7,21
8,1,4,0,3597,27,5,140,17,20
6,2,1,1,9100,27,3,705,7,19
4,4,3,0,4050,6,1,85,7,8
6,2,1,1,7723,6,6,930,10,1
4,2,1,2,15129,5,9,1195,23,19
4,2,1,1,12373,18,5,660,8,19
3,0,2,0,4591,5,3,170,23,2
8,1,4,0,6300,3,9,135,8,10
1,0,5,0,5176,24,3,165,17,19
6,2,1,1,12717,15,6,600,9,19
1,1,4,0,4405,18,3,135,11,13
8,2,1,1,6749,21,4,380,15,22
4,3,0,1,7064,5,12,435,10,17
4,2,1,1,16289,21,5,330,7,12
3,1,4,0,6297,15,3,145,11,14
4,4,3,0,5678,5,12,90,19,21
4,3,0,1,14388,5,1,800,20,9
4,0,2,0,7229,18,4,165,6,8
3,3,0,1,9806,24,3,270,11,16
3,2,1,1,6195,6,6,345,21,3
4,3,0,1,13044,6,12,1400,18,18
4,2,1,2,13882,27,6,1000,11,4
4,0,5,1,8147,24,3,300,5,10
1,2,1,2,8052,4,9,865,17,7
4,3,0,1,14781,5,1,800,6,19
4,3,0,1,14151,24,5,750,9,22
3,3,0,1,6704,18,5,325,18,23
4,3,0,1,9663,5,1,1655,8,12
3,3,0,0,4462,18,3,155,15,17
4,2,1,2,8367,21,3,1060,10,4
4,2,1,2,13376,6,9,1300,6,4
4,3,0,1,13067,21,5,800,20,9
3,3,0,0,5224,21,5,150,14,16
6,2,1,1,13542,21,3,575,16,1
2,0,2,0,3419,24,5,175,7,10
6,2,1,2,10444,3,6,695,9,21
3,3,0,0,4804,6,1,155,9,12
4,4,3,0,4995,21,5,85,7,8
8,2,1,1,4957,27,4,295,17,22
4,2,1,1,15554,5,9,450,20,4
4,3,0,1,9663,5,1,960,20,12
4,3,0,1,14151,18,5,1450,9,9
3,2,1,0,5601,6,6,195,5,8
6,2,1,1,7787,15,5,755,6,19
1,0,5,1,5092,21,3,725,11,23
4,3,0,1,10844,6,6,730,21,9
6,2,1,2,23583,3,9,465,17,1
1,3,0,2,10676,5,12,1830,12,18
8,3,0,1,10156,6,6,435,11,18
0,2,1,1,8627,3,6,865,16,7
0,3,0,0,4409,21,5,150,9,12
6,2,1,1,9646,18,5,385,9,16
4,0,5,1,13817,3,12,900,21,12
1,2,1,2,13538,5,9,1100,13,7
1,3,0,2,9416,5,9,1195,12,7
4,0,2,0,7229,27,4,175,11,14
1,3,0,1,10203,5,1,795,10,23
3,2,1,1,6778,21,5,525,16,0
3,4,3,0,2754,15,6,90,12,13
1,3,0,2,10991,5,1,875,5,20
10,0,2,0,4668,27,5,170,11,14
8,2,1,1,5726,6,3,270,8,13
1,3,0,2,14960,6,12,805,9,23
1,2,1,1,7480,21,5,765,20,9
0,3,0,0,4107,21,5,150,19,22
4,3,0,1,11467,5,1,1450,9,9
3,2,1,1,5796,27,4,325,2,7
4,2,1,1,10262,6,6,1005,2,19
1,2,1,3,11543,27,6,1585,5,7
3,2,1,1,5298,24,4,320,6,12
0,2,1,1,6451,27,4,625,20,7
1,3,0,0,6245,6,9,150,14,16
4,4,3,0,2071,27,3,90,19,21
3,3,0,0,4804,15,5,165,9,12
6,2,1,1,7005,27,6,810,7,21
4,0,5,1,12284,18,3,400,5,12
1,3,0,1,10203,5,9,805,7,20
3,2,1,1,6938,27,5,490,14,22
6,2,1,1,13377,6,12,930,10,1
6,2,1,1,9779,6,1,600,9,19
1,1,4,0,4667,15,5,135,11,13
4,0,2,0,4544,4,3,180,19,22
4,2,1,1,16079,27,6,395,21,4
4,3,0,1,7064,4,1,1640,16,19
4,2,1,1,15554,18,5,300,14,19
8,1,4,0,3543,18,5,135,9,12
1,0,2,0,6121,18,4,170,13,16
3,2,1,1,8075,27,3,425,8,15
6,2,1,1,13377,6,3,840,11,1
4,3,0,1,14571,24,5,345,14,19
8,0,2,0,3919,24,4,160,5,8
4,3,0,1,14231,24,3,590,18,4
3,4,3,0,2754,15,3,85,19,20
1,2,1,1,8067,21,5,320,17,23
10,3,0,1,8452,5,6,930,7,22
4,0,5,1,15025,3,6,1280,14,11
4,0,5,1,26890,3,1,435,8,16
4,2,1,1,15103,3,6,350,13,18
4,3,0,1,8586,24,5,875,14,4
4,3,0,1,10844,6,9,475,8,16
4,2,1,1,12898,21,5,395,21,4
4,3,0,1,8586,5,12,1545,6,8
6,2,1,1,11622,6,9,630,8,19
1,2,1,2,13538,5,6,1855,12,19
4,2,1,2,13014,6,1,1375,5,4
4,3,0,1,13941,5,9,910,18,10
4,3,0,1,14151,18,5,1520,9,10
6,2,1,1,13542,21,3,485,17,1
3,2,1,1,6558,21,3,940,6,22
0,3,0,1,5192,18,5,710,7,19
10,0,2,0,4878,6,1,160,7,9
4,2,1,1,12898,27,5,1295,15,12
1,2,1,1,7384,6,9,320,17,23
2,0,2,0,3898,5,3,175,7,10
0,0,2,0,3383,5,6,170,23,2
3,2,1,1,6093,24,6,860,6,21
6,2,1,1,12192,6,12,660,8,19
6,2,1,1,6795,6,12,760,12,1
4,0,5,1,11455,18,3,1480,7,7
3,1,4,0,3540,6,1,165,15,18
6,2,1,1,15898,27,5,615,9,19
6,2,1,1,9718,6,3,660,10,21
2,3,0,1,7831,15,5,455,16,0
3,2,1,1,6416,6,3,750,8,21
10,1,4,0,3739,27,3,135,7,9
10,3,0,1,8085,5,6,975,7,23
3,0,2,0,4823,5,3,180,16,19
4,2,1,2,13376,6,9,1320,14,12
10,3,0,1,8452,15,5,865,20,10
4,3,0,1,10844,6,6,1595,20,22
10,2,1,0,4851,27,3,190,6,9
6,2,1,1,6795,15,6,390,19,1
3,0,2,0,4823,18,5,170,8,11
4,2,1,1,10577,6,9,450,20,4
4,2,1,1,12032,27,3,1375,20,19
0,2,1,1,9330,6,1,330,7,13
10,3,0,1,8977,4,1,355,17,22
6,2,1,1,7005,6,1,490,12,21
4,3,0,1,10844,18,5,400,14,20
6,2,1,1,12192,24,6,525,3,12
1,0,5,0,4441,24,3,165,10,12
6,2,1,1,7575,5,9,520,10,19
3,3,0,0,4804,21,6,155,4,7
8,1,4,0,3597,6,6,135,9,12
1,3,0,1,10413,6,6,1615,17,20
4,0,2,0,8016,6,9,165,6,8
4,3,0,1,10844,6,9,960,20,12
4,3,0,1,9663,5,12,1010,16,9
3,2,1,1,6069,18,5,305,20,1
3,2,1,1,6442,27,5,635,11,22
6,2,1,1,13587,6,1,720,9,21
1,4,3,0,3100,5,9,75,19,20
4,3,0,1,14781,21,5,705,6,18
4,2,1,1,12898,21,5,1270,21,19
3,3,0,0,4804,18,6,150,14,16
8,3,0,0,4174,15,4,145,9,11
3,0,2,0,4591,24,5,170,23,2
4,3,0,1,9663,5,6,1640,16,19
6,2,1,1,8266,15,5,630,8,19
3,0,2,0,4823,5,6,175,7,10
1,2,1,0,6094,21,5,185,18,21
4,3,0,1,14178,24,5,450,21,4
